,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker,ticker
300,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY,DPUKY
301,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW,DPWW
302,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY,DQJCY
303,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF,DRGDF
304,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE,DRNE
305,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG,DRNG
306,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS,DRUS
307,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY,DSDVY
308,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY,DSEEY
309,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT,DSGT
310,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY,DSNKY
311,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY,DTEGY
312,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST,DTST
313,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT,DUOT
314,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV,DUTV
315,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY,DWAHY
316,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY,EADSY
317,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH,EAPH
318,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF,EBGUF
319,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY,EBKDY
320,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ,ECEZ
